,smiles,idx,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxEStateIndex,MinEStateIndex,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,InertialShapeFactor,PBF,FractionCSP2,NegativecenterType,EDGRatioNegCenter,EWGRatioNegCenter,C_ratio,H_ratio,O_ratio,N_ratio,F_ratio,S_ratio,B_ratio,P_ratio,predict_al,predict_solv,sascore,scscore,spatial,capacity,ranker_al
10,CCCC[B-](F)(F)CCCC,10,11.0,11.0,3.0,6.0,0.0,163.04,144.896,0.0,3.967800000000003,47.40000000000003,68.0,0.3055061993346619,-0.4778213561029305,0.9090909090909092,1.2727272727272727,1.5454545454545454,12.860277777777778,-3.003611111111111,0.5839431720528826,0.9860157078914188,0.1666524040972229,0.9380886910560882,226.907866245094,1277.2675221175357,1361.5637138526893,2.96453268950556,0.1544198217092643,0.0041342272816704,0.6106133131320464,0.0,9.0,0.0,0.3055061993346619,0.2758620689655173,0.6206896551724138,0.0,0.0,0.0689655172413793,0.0,0.0344827586206896,0.0,2.7769612040245084,-0.0747152862276611,3.6602571002229585,1.3183534193636692,132.0,0.0,0.1230387959754915
11,CCCC[B-](F)(F)c1ccccc1,11,13.0,13.0,3.0,4.0,0.0,183.03000000000003,168.91799999999998,0.0,3.0749000000000013,53.76100000000004,72.0,0.332751655923327,-0.473009358784668,1.1538461538461535,1.7692307692307692,2.3076923076923075,13.405509259259262,-3.305694444444444,0.3788372796880042,0.9587578561201846,0.2842241603520494,0.909784309825538,372.1102242408844,1191.1022733630111,1309.2139098237683,2.8012270901300083,0.2212180384625991,0.0024449323091874,0.6866679821929448,0.6,9.0,0.0,0.332751655923327,0.3703703703703703,0.5185185185185185,0.0,0.0,0.074074074074074,0.0,0.037037037037037,0.0,3.636655281789973,-0.0758890233476216,3.093393596162672,1.7984277479139932,151.0,0.0,0.736655281789973
12,CCCC[B-](F)(F)OC,12,9.0,9.0,4.0,4.0,1.0,136.958,124.862,9.23,2.3108000000000004,34.694,56.0,0.4442737924716742,-0.5405406819303974,1.4444444444444444,2.0,2.333333333333333,12.180138888888887,-3.487916666666666,0.4115747231910321,0.9629892248631486,0.2695398909205688,0.9856890020158748,160.05131421530842,585.2967426877359,593.794535082283,2.21108129734265,0.2622411283909547,0.0061585811203641,0.5864894449811096,0.0,8.0,0.5,-0.0088899817477373,0.238095238095238,0.5714285714285714,0.0476190476190476,0.0,0.0952380952380952,0.0,0.0476190476190476,0.0,3.822808481735324,-0.0858871983149892,3.9906594453526463,1.5457242391269266,108.0,0.0,0.9228084817353239
13,[H][B-](F)(F)CCCC,13,7.0,7.0,3.0,3.0,0.0,106.932,96.852,0.0,1.946,29.079999999999988,44.0,0.2918072238961316,-0.4809447754824926,1.4285714285714286,2.0,2.142857142857143,11.305138888888887,-2.7518055555555554,0.6214980070501152,0.989055420276658,0.147544486922972,0.8973615201976386,81.99340159067373,498.6816182159005,555.7198598242421,2.305131956168188,0.2683619107756318,0.0109443138446363,0.5884065035075428,0.0,9.0,0.0,0.2918072238961316,0.2352941176470588,0.5882352941176471,0.0,0.0,0.1176470588235294,0.0,0.0588235294117647,0.0,3.104383824712781,-0.0808488416503996,4.7467312788317715,1.7757625626377038,72.0,0.0,0.20438382471278116
14,CCCC[B-](C)(F)F,14,8.0,8.0,3.0,3.0,0.0,120.959,108.863,0.0,2.797500000000001,33.54899999999999,50.0,0.3028205810444135,-0.4781226285981316,1.375,1.875,2.0,11.971805555555555,-3.0018055555555554,0.3657921157543585,0.9540982287501808,0.2994938561903533,0.9718439488822176,141.37333051372855,458.7500309380912,472.0408368707036,2.105215499825935,0.2976982399671017,0.0068743089333093,0.5742782354267606,0.0,9.0,0.0,0.3028205810444135,0.25,0.6,0.0,0.0,0.1,0.0,0.05,0.0,2.864865152463851,-0.0795986268673796,3.9705590995456888,1.4976714171241554,96.0,0.0,0.03513484753614904
15,CCCC[B-](F)(F)CC,15,9.0,9.0,3.0,4.0,0.0,134.98600000000002,120.874,0.0,3.187600000000001,38.166,56.0,0.3052548144169307,-0.4778328267400796,1.2222222222222223,1.7777777777777777,2.111111111111111,12.402361111111112,-2.9879166666666666,0.3470181712662564,0.951070053067914,0.3089753293669177,0.935131122605113,181.4829354160373,549.2682586567743,587.3703113704613,2.209623911105162,0.3233861424086298,0.0051527220477307,0.7648195444586677,0.0,9.0,0.0,0.3052548144169307,0.2608695652173913,0.6086956521739129,0.0,0.0,0.0869565217391304,0.0,0.0434782608695652,0.0,2.946040358607071,-0.0784671155563539,3.971840716255657,1.3490026064760539,108.0,0.0,0.04604035860707123
16,CCCC[B-](O)(F)F,16,8.0,8.0,4.0,3.0,1.0,122.931,112.851,20.23,1.6567,29.903799999999983,50.0,0.4420824767865014,-0.5530335773762649,1.5,2.0,2.125,11.527361111111112,-4.001805555555555,0.4998549112943493,0.9767891973831498,0.2142028568333817,0.9773339761590616,128.42072711805352,585.939616823847,599.52854512088,2.311711401365523,0.2929146635008074,0.007610406809647,0.5972751081030814,0.0,8.0,0.0,0.151749746492602,0.2222222222222222,0.5555555555555557,0.0555555555555555,0.0,0.1111111111111111,0.0,0.0555555555555555,0.0,3.626398155088553,-0.0895318371444451,4.007666791853381,1.5721557041872116,96.0,0.0,0.7263981550885532
17,CCCC[B-](F)(F)C(C)CC,17,11.0,11.0,3.0,5.0,0.0,163.04,144.896,0.0,3.967800000000003,47.40000000000003,68.0,0.3079463490092582,-0.4775292004802281,1.2727272727272727,1.818181818181818,2.1818181818181817,13.06712962962963,-3.0643055555555554,0.4044672512394869,0.963403867818218,0.2680540756506006,0.9238795842824544,264.75130375110723,912.4961963519494,987.6787103815632,2.5766739574093167,0.2244812076823502,0.0034896129733547,0.6618020894152855,0.0,9.0,0.0,0.3079463490092582,0.2758620689655173,0.6206896551724138,0.0,0.0,0.0689655172413793,0.0,0.0344827586206896,0.0,2.928522251705722,-0.075258244498712,4.30932208853527,1.8855011314185162,165.0,0.0,0.0285222517057222
18,CCCC[B-](F)(F)C1CCCC1,18,12.0,12.0,3.0,4.0,0.0,175.05099999999996,156.90699999999998,0.0,4.111900000000003,49.903000000000034,72.0,0.308208912167251,-0.4775174514653576,1.25,1.8333333333333333,2.333333333333333,13.37837962962963,-3.00875,0.5356213356367875,0.9807969153835449,0.1950318199015825,0.986383234485314,245.1921315384046,1240.0715324260664,1257.190399300658,2.798803349722217,0.2169197472755749,0.0040228992190592,0.7450875617038796,0.0,9.0,0.0,0.308208912167251,0.3,0.6,0.0,0.0,0.0666666666666666,0.0,0.0333333333333333,0.0,2.872888424403817,-0.0755442696434575,3.6822786243449013,2.0099943007364827,243.0,0.0,0.027111575596182824
19,F[B-](F)(c1ccccc1)c1ccccc1,19,15.0,15.0,3.0,2.0,0.0,203.02,192.94,0.0,2.1820000000000004,60.12200000000004,76.0,0.3612873911498083,-0.4687897121062995,0.6,0.9333333333333332,1.2666666666666666,13.95074074074074,-3.607777777777777,0.3165344287125168,0.9438281578178228,0.3304366936498046,0.9174810370434686,462.93385694369016,1285.368856769157,1400.9759383269504,2.784973936098115,0.2776175413603599,0.0019818836390596,0.8105284645270433,1.0,9.0,0.0,0.3612873911498083,0.4799999999999999,0.3999999999999999,0.0,0.0,0.08,0.0,0.04,0.0,3.9652980445616737,-0.0740891249999719,2.681334118329051,1.2272939869363417,170.0,0.0,1.0652980445616738
20,CO[B-](F)(F)c1ccccc1,20,11.0,11.0,4.0,2.0,1.0,156.948,148.884,9.23,1.4179,41.05500000000002,60.0,0.4753176640734829,-0.53654934285097,1.181818181818182,1.7272727272727273,2.1818181818181817,12.72537037037037,-3.789999999999999,0.2805005191179182,0.9310046396775586,0.3650073436231925,0.9584905105762084,257.3457473868228,675.7766963232649,705.0426570389449,2.28447255023472,0.3275817074130185,0.0037245243813393,0.6747208052881103,0.8571428571428571,8.0,0.5,-0.0086388025709693,0.3684210526315789,0.4210526315789473,0.0526315789473684,0.0,0.1052631578947368,0.0,0.0526315789473684,0.0,3.8638262503421617,-0.086028507652941,3.210284951681846,1.3444565232792782,127.0,0.0,0.9638262503421617
21,[H][B-](F)(F)c1ccccc1,21,9.0,9.0,3.0,1.0,0.0,126.92199999999995,120.87399999999998,0.0,1.0531,35.44100000000001,48.0,0.3187275549516583,-0.4758779533215638,1.0,1.5555555555555556,1.8888888888888888,11.85037037037037,-3.0538888888888884,0.4146658650768393,0.965968042116644,0.2586614420615052,0.8565756868061938,143.53000370286384,475.3097737305666,554.8952428276298,2.1503125023785263,0.0944557671239422,0.0059679207462397,0.1885715005295279,1.0,9.0,0.0,0.3187275549516583,0.3999999999999999,0.3999999999999999,0.0,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,3.859151538469373,-0.0817148061227263,3.658487084148634,1.7391048066478128,91.0,0.0,0.959151538469373
22,C[B-](F)(F)c1ccccc1,22,10.0,10.0,3.0,1.0,0.0,140.94899999999998,132.885,0.0,1.9046,39.910000000000025,54.0,0.3299588466032987,-0.473251921840815,1.1,1.6,1.9,12.517037037037037,-3.3038888888888884,0.3485696201799385,0.952937381057888,0.3031671944365582,0.8633882669561302,194.2099948240244,553.089628210952,640.6035956000027,2.218878868258404,0.1334386067473869,0.0044456428091584,0.3393805629899889,0.8571428571428571,9.0,0.0,0.3299588466032987,0.3888888888888889,0.4444444444444445,0.0,0.0,0.1111111111111111,0.0,0.0555555555555555,0.0,3.648645272914644,-0.0784273291121073,3.096407828213975,1.8903326253779504,115.0,0.0,0.748645272914644
23,CC[B-](F)(F)c1ccccc1,23,11.0,11.0,3.0,2.0,0.0,154.976,144.896,0.0,2.2947000000000006,44.52700000000003,60.0,0.3325001083657677,-0.4730209737255986,1.181818181818182,1.7272727272727273,2.1818181818181817,12.947592592592592,-3.289999999999999,0.3557495028107967,0.953756729113667,0.3005796095386366,0.912075373291374,237.2285731424128,719.8437037574027,789.2370793432656,2.373631894175616,0.1883458337409495,0.0038447112892418,0.4890662502256092,0.75,9.0,0.0,0.3325001083657677,0.3809523809523809,0.4761904761904761,0.0,0.0,0.0952380952380952,0.0,0.0476190476190476,0.0,3.6079072551743767,-0.0774635022214109,3.1958572593741534,1.7353310498170957,127.0,0.0,0.7079072551743768
24,O[B-](F)(F)c1ccccc1,24,10.0,10.0,4.0,1.0,1.0,142.921,136.873,20.23,0.7638,36.264800000000015,54.0,0.4731262079331516,-0.549043519380751,1.1,1.6,1.9,12.072592592592592,-4.303888888888888,0.3523194975881391,0.953824170733266,0.3003655295219428,0.8585423144311399,193.566248119348,553.2752540567304,644.4356262432145,2.2061945220060064,0.0878474306411017,0.0044353926512115,0.1960327279728539,1.0,8.0,0.0,0.1520284568542118,0.375,0.375,0.0625,0.0,0.125,0.0,0.0625,0.0,4.0945946927428665,-0.0906842985398196,3.1238950077011545,1.0884065402923073,115.0,0.0,1.1945946927428666
25,CCC(C)[B-](F)(F)c1ccccc1,25,13.0,13.0,3.0,3.0,0.0,183.03000000000003,168.91799999999998,0.0,3.0749000000000013,53.76100000000004,72.0,0.3352998612655509,-0.4727766572598474,1.2307692307692308,1.7692307692307692,2.230769230769231,13.612361111111111,-3.3663888888888884,0.3308799357300442,0.9488264764181796,0.3157979063386295,0.8504122670334141,368.6972984249818,992.8650542301904,1167.51026851213,2.628479004519258,0.2320271025051809,0.0023065324065737,0.7037205646995337,0.6,9.0,0.0,0.3352998612655509,0.3703703703703703,0.5185185185185185,0.0,0.0,0.074074074074074,0.0,0.037037037037037,0.0,3.655845548938885,-0.0777414035494054,3.6784223813677457,1.7339461146198105,184.0,0.0,0.7558455489388849
26,F[B-](F)(c1ccccc1)C1CCCC1,26,14.0,14.0,3.0,2.0,0.0,195.0409999999999,180.929,0.0,3.219000000000002,56.26400000000004,76.0,0.3355625972909229,-0.4727647600119849,1.0,1.5714285714285714,2.142857142857143,13.92361111111111,-3.310833333333332,0.432829495681643,0.9688055800255476,0.2478220089325443,0.880235135893655,335.2094595322576,1190.6252613928646,1352.6218311929656,2.7164510526673857,0.1929178229668181,0.0026259257036538,0.6389733247821562,0.5454545454545454,9.0,0.0,0.3355625972909229,0.3928571428571427,0.4999999999999998,0.0,0.0,0.0714285714285714,0.0,0.0357142857142857,0.0,3.8695590774390727,-0.0780911186993696,3.1784436626152157,2.542477106083245,262.0,0.0,0.9695590774390728
27,CO[B-](F)(F)OC,27,7.0,7.0,5.0,2.0,2.0,110.876,104.828,18.46,0.6537999999999999,21.987999999999992,44.0,0.6009548141327145,-0.5138141771762992,1.1428571428571428,1.4285714285714286,1.4285714285714286,11.5,-3.972222222222221,0.1272039577976836,0.8514487426165308,0.5244378311074903,0.8841523180963959,140.24422440873462,236.4384275039057,267.418206868432,1.7042887073822992,0.2881146054487378,0.006304375968593,0.4951583754474548,0.0,8.0,0.5,-0.007046883455111,0.1538461538461538,0.4615384615384615,0.1538461538461538,0.0,0.1538461538461538,0.0,0.0769230769230769,0.0,4.478886527381871,-0.0877246167534758,4.518800057112314,1.2196444148545584,84.0,0.0,1.5788865273818709
28,[H][B-](F)(F)OC,28,5.0,5.0,4.0,1.0,1.0,80.85,76.818,9.23,0.289,16.374,32.0,0.4300288036458567,-0.5431789471960345,1.6,1.8,1.8,10.625,-3.2361111111111107,0.1664847636825052,0.8809072087590206,0.4732890127146321,0.7677792008759946,73.88552187896728,119.85861792811812,156.11079043475766,1.4709197839352313,0.4183193614060814,0.0103914702278709,0.573476345062436,0.0,8.0,0.5,-0.0090941564792235,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,3.860264558733329,-0.0906782093750075,5.454877333337314,1.5345284916620376,48.0,0.0,0.9602645587333289
29,CO[B-](C)(F)F,29,6.0,6.0,4.0,1.0,1.0,94.877,88.82900000000001,9.23,1.1405,20.843,38.0,0.4412632428690027,-0.5407111777426615,1.5,1.6666666666666667,1.6666666666666667,11.291666666666666,-3.4861111111111107,0.0899955024445886,0.7975425098357172,0.6032627495585525,0.9811375464824332,112.99464921569384,183.7728137171657,187.30586182949227,1.5972029578962408,0.3622626041303197,0.0086830443148644,0.5545342393642582,0.0,8.0,0.5,-0.008895140330343,0.1666666666666666,0.4999999999999999,0.0833333333333333,0.0,0.1666666666666666,0.0,0.0833333333333333,0.0,3.825085786579826,-0.0878622632031319,4.327029956570184,1.0,72.0,0.0,0.9250857865798259
30,CC[B-](F)(F)OC,30,7.0,7.0,4.0,2.0,1.0,108.904,100.84,9.23,1.5306,25.45999999999999,44.0,0.4440069163676604,-0.5405470396656178,1.5714285714285714,2.0,2.0,11.72222222222222,-3.472222222222221,0.0927453041664834,0.8150121530485386,0.5794438630127905,0.8215447987806026,164.9036142885947,233.8029881178105,284.5894569168207,1.771199759054942,0.3013555417799782,0.0049819696331387,0.5624913887206165,0.0,8.0,0.5,-0.0088900716743783,0.2,0.5333333333333333,0.0666666666666666,0.0,0.1333333333333333,0.0,0.0666666666666666,0.0,3.811665700838126,-0.0864106765476159,4.564484220008241,1.5307765359375232,84.0,0.0,0.9116657008381259
31,CO[B-](O)(F)F,31,6.0,6.0,5.0,1.0,2.0,96.849,92.817,29.46,-0.0003,17.1978,38.0,0.5987323566515995,-0.5263152143020317,1.6666666666666667,1.8333333333333333,1.8333333333333333,10.84722222222222,-4.486111111111111,0.1143188212356726,0.8278459269204616,0.5609555430523901,0.9805678534648504,106.06980620515736,185.4133424229485,189.08772275961093,1.5751290946119505,0.3858295286890013,0.0092445521354895,0.4670078790846986,0.0,8.0,0.0,0.1538038204599358,0.1,0.4,0.2,0.0,0.2,0.0,0.1,0.0,4.372126277004794,-0.0911369723958366,4.384118713966634,1.1560543834389037,72.0,0.0,1.472126277004794
32,CCC(C)[B-](F)(F)OC,32,9.0,9.0,4.0,3.0,1.0,136.958,124.862,9.23,2.3108000000000004,34.694,56.0,0.4470256214467605,-0.5403751969356478,1.5555555555555556,2.0,2.111111111111111,12.38699074074074,-3.5486111111111107,0.2025417914944914,0.9034870344708767,0.4286154203280845,0.8202832896733383,215.98246900850967,413.3467947897383,503.9073695556392,2.034003060652469,0.2570671210284295,0.0037979160690167,0.5922155595779679,0.0,8.0,0.5,-0.0088848653291452,0.238095238095238,0.5714285714285714,0.0476190476190476,0.0,0.0952380952380952,0.0,0.0476190476190476,0.0,3.776139068071085,-0.0834545880781542,4.720177931291768,1.723754118253927,141.0,0.0,0.876139068071085
33,CO[B-](F)(F)C1CCCC1,33,10.0,10.0,4.0,2.0,1.0,148.96899999999997,136.873,9.23,2.4549000000000003,37.197,60.0,0.4473041347286541,-0.5403686861577804,1.3,1.8,2.2,12.69824074074074,-3.4930555555555545,0.3027086359226538,0.9378439489143524,0.3470572394933337,0.9642865128119126,218.109212386743,606.008888135022,628.4531413468251,2.208034077744147,0.3682102096623333,0.0044211177614179,0.7222981091214752,0.0,8.0,0.5,-0.0088847740046187,0.2727272727272727,0.5454545454545455,0.0454545454545454,0.0,0.0909090909090909,0.0,0.0454545454545454,0.0,3.7087699762682247,-0.0836372845263815,3.955120648726796,1.589065414640835,219.0,0.0,0.8087699762682248
34,[H][B-]([H])(F)F,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.733125060693073,-0.0820675907421116,6.809403192481137,1.6622395740334637,18.0,0.0,0.8331250606930731
35,[H][B-](C)(F)F,35,4.0,4.0,3.0,0.0,0.0,64.851,60.819,0.0,0.7757000000000001,15.229,26.0,0.2891105424018937,-0.4812450664557349,1.5,1.5,1.5,10.416666666666666,-2.75,0.1726302858280998,0.8307734879480272,0.556610646433096,0.562846544821481,60.703949541853376,61.38403653541424,109.05998642113636,1.3349706195898214,0.6013773799125607,0.0092719921696926,0.5268651680721129,0.0,9.0,0.0,0.2891105424018937,0.125,0.5,0.0,0.0,0.25,0.0,0.125,0.0,3.844877471640194,-0.0836553501822922,5.900959584929518,1.3802407729354633,36.0,0.0,0.944877471640194
36,[H][B-](F)(F)CC,36,5.0,5.0,3.0,1.0,0.0,78.878,72.83,0.0,1.1658,19.846,32.0,0.291555559515565,-0.4809561831738945,1.6,1.8,1.8,10.84722222222222,-2.736111111111111,0.219352578693869,0.9098894590062708,0.4148507832815021,0.7613679539083736,72.07412723030191,132.27630991799452,173.7350636298428,1.5481109001213025,0.4952960553204448,0.0105636791337831,0.5653782372159258,0.0,9.0,0.0,0.291555559515565,0.1818181818181818,0.5454545454545455,0.0,0.0,0.1818181818181818,0.0,0.0909090909090909,0.0,3.5805982570982864,-0.0819333918489578,5.267677333337314,1.3674866846723968,48.0,0.0,0.6805982570982865
37,[H][B-](O)(F)F,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.733125060693073,-0.0820675907421116,6.144911508006442,1.4948598384869158,36.0,0.0,0.8331250606930731
38,[H][B-](F)(F)C(C)CC,38,7.0,7.0,3.0,2.0,0.0,106.932,96.852,0.0,1.946,29.079999999999988,44.0,0.2942582570044685,-0.4806535414644633,1.5714285714285714,2.0,2.0,11.51199074074074,-2.8125,0.3254153547514166,0.9474604032493033,0.3198730752574646,0.849575869329205,126.24519918870378,335.30447901266035,394.6727904094132,2.000895776057623,0.3702202251886658,0.0067295697166219,0.6211261755240819,0.0,9.0,0.0,0.2942582570044685,0.2352941176470588,0.5882352941176471,0.0,0.0,0.1176470588235294,0.0,0.0588235294117647,0.0,3.170164053725821,-0.0808432463490588,5.228391815814478,2.2125673137634956,105.0,0.0,0.270164053725821
39,[H][B-](F)(F)C1CCCC1,39,8.0,8.0,3.0,1.0,0.0,118.943,108.863,0.0,2.0901,31.582999999999988,48.0,0.2945211021577952,-0.48064185684067,1.125,1.625,1.875,11.82324074074074,-2.756944444444444,0.3377761350124025,0.947228967056067,0.3205577700975226,0.97377139044715,130.68906818683607,396.99950372696105,407.6927168138112,1.9829414777706933,0.4413542781352782,0.0074510546594075,0.6314671178262041,0.0,9.0,0.0,0.2945211021577952,0.2777777777777778,0.5555555555555557,0.0,0.0,0.1111111111111111,0.0,0.0555555555555555,0.0,3.259009811989059,-0.0789910239408967,4.526995742902332,2.051897199980524,183.0,0.0,0.359009811989059
40,C[B-](C)(F)F,40,5.0,5.0,3.0,0.0,0.0,78.87800000000001,72.83000000000001,0.0,1.6272,19.698,32.0,0.3001341437857728,-0.4784236473664597,1.2,1.2,1.2,11.083333333333332,-3.0,0.0018234270510185,0.3606129864930692,0.932715537542154,0.9886048798259748,109.56625108988494,116.13158152927508,117.47016821292428,1.4748927791050652,0.5320753453521029,0.0090228959190631,0.5664546064044164,0.0,9.0,0.0,0.3001341437857728,0.1818181818181818,0.5454545454545455,0.0,0.0,0.1818181818181818,0.0,0.0909090909090909,0.0,3.764006344035074,-0.077039342578113,4.431562228442209,1.1438424414486335,60.0,0.0,0.864006344035074
41,CC[B-](C)(F)F,41,6.0,6.0,3.0,1.0,0.0,92.905,84.84100000000001,0.0,2.0173,24.31499999999999,38.0,0.3025691653711598,-0.4781340876943881,1.5,1.6666666666666667,1.6666666666666667,11.51388888888889,-2.986111111111111,0.1102873817986689,0.8213353637970552,0.5704456329715909,0.9916165080703176,117.22207283775592,203.76936173675443,205.49210312491564,1.6832857867185596,0.4767006128910157,0.0084592985268464,0.6112124543499963,0.0,9.0,0.0,0.3025691653711598,0.2142857142857142,0.5714285714285713,0.0,0.0,0.1428571428571428,0.0,0.0714285714285714,0.0,3.339485110426623,-0.0805318590053088,4.293735282013972,1.3077417376754055,72.0,0.0,0.4394851104266233
42,C[B-](O)(F)F,42,5.0,5.0,4.0,0.0,1.0,80.85000000000001,76.81800000000001,20.23,0.4864,16.0528,32.0,0.4390715336727999,-0.5532039907289064,1.6,1.6,1.6,10.63888888888889,-4.0,0.0012982015174624,0.3422114544669623,0.9396229671690696,0.9745128870464808,105.49008976655458,109.40712980113877,112.26853051961788,1.4224234593668044,0.5703801975978192,0.0092379567521749,0.5083981714982875,0.0,8.0,0.0,0.1517443353766837,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,3.6481488780974014,-0.093449892578127,4.505777613057594,1.3848853015379914,60.0,0.0,0.7481488780974015
43,CCC(C)[B-](C)(F)F,43,8.0,8.0,3.0,2.0,0.0,120.959,108.863,0.0,2.797500000000001,33.54899999999999,50.0,0.3052615245813516,-0.4778307166921462,1.5,1.875,1.875,12.178657407407409,-3.0625,0.2212495571656128,0.911031681141864,0.4123363626407803,0.8933726502988862,174.94008962971662,379.0271867246854,424.26549167122846,2.010883967129581,0.3834960585764262,0.005106734838137,0.6374985739214373,0.0,9.0,0.0,0.3052615245813516,0.25,0.6,0.0,0.0,0.1,0.0,0.05,0.0,2.7931847667553567,-0.0784757923284871,4.749546623906342,1.662352293787806,129.0,0.0,0.10681523324464326
44,C[B-](F)(F)C1CCCC1,44,9.0,9.0,3.0,1.0,0.0,132.97,120.87399999999998,0.0,2.941600000000001,36.052,54.0,0.3055241188237805,-0.4778189795002238,1.2222222222222223,1.6666666666666667,1.8888888888888888,12.489907407407408,-3.0069444444444446,0.2819239182639002,0.9341342484040894,0.3569218485306368,0.8981085069758659,184.27018255729016,463.6718632328071,516.275995195831,2.0923066253088307,0.497061474693925,0.0048738677875713,0.8004945643575745,0.0,9.0,0.0,0.3055241188237805,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0952380952380952,0.0,0.0476190476190476,0.0,3.248365884613852,-0.0772182998520794,3.9266626226101717,1.5614371043403774,207.0,0.0,0.3483658846138522
45,CC[B-](F)(F)CC,45,7.0,7.0,3.0,2.0,0.0,106.932,96.852,0.0,2.407400000000001,28.931999999999988,44.0,0.3050034269252253,-0.4778442965524885,1.1428571428571428,1.4285714285714286,1.4285714285714286,11.944444444444445,-2.9722222222222223,0.2012471606025185,0.8977030842935468,0.4406009219802579,0.9503337028472494,137.9418805509277,297.52733501440537,313.07669518927713,1.8708560745854688,0.354937841773032,0.0068893776063636,0.6044174355121523,0.0,9.0,0.0,0.3050034269252253,0.2352941176470588,0.5882352941176471,0.0,0.0,0.1176470588235294,0.0,0.0588235294117647,0.0,3.2113783306507666,-0.0774599843489536,4.5390235865240784,1.2555389118568276,84.0,0.0,0.3113783306507667
46,CC[B-](O)(F)F,46,6.0,6.0,4.0,1.0,1.0,94.877,88.82900000000001,20.23,0.8764999999999998,20.669799999999995,38.0,0.4418155868905192,-0.5530399308059647,1.6666666666666667,1.8333333333333333,1.8333333333333333,11.069444444444445,-3.986111111111111,0.0999007436949633,0.8122676173969903,0.5832849369975334,0.9733124520348972,115.8416805596892,193.3020090211436,198.602215164317,1.6357907380231582,0.424797295130476,0.0084020919528475,0.5281119466764388,0.0,8.0,0.0,0.151749654677918,0.1666666666666666,0.4999999999999999,0.0833333333333333,0.0,0.1666666666666666,0.0,0.0833333333333333,0.0,3.5608714903755767,-0.0923417705729202,4.350824039410421,1.3888863360775032,72.0,0.0,0.6608714903755768
47,CCC(C)[B-](F)(F)CC,47,9.0,9.0,3.0,3.0,0.0,134.98600000000002,120.874,0.0,3.187600000000001,38.166,56.0,0.3076949923784606,-0.4775406818842658,1.3333333333333333,1.7777777777777777,1.8888888888888888,12.609212962962964,-3.0486111111111107,0.201637096250295,0.9030549659911684,0.4295250032287875,0.8303994139372872,224.20990784106883,433.4643493873289,521.9950088019507,2.090358479614866,0.2824636801388674,0.0037036695743433,0.6401003673617902,0.0,9.0,0.0,0.3076949923784606,0.2608695652173913,0.6086956521739129,0.0,0.0,0.0869565217391304,0.0,0.0434782608695652,0.0,2.9004178969173284,-0.0773099407563104,4.700503805417643,1.7704631115652834,141.0,0.0,0.00041789691732851963
48,CC[B-](F)(F)C1CCCC1,48,10.0,10.0,3.0,2.0,0.0,146.997,132.885,0.0,3.331700000000001,40.66900000000001,60.0,0.3079575581717975,-0.4775289337163192,1.3,1.8,2.2,12.920462962962963,-2.993055555555556,0.3600122087572573,0.9547147929364294,0.2975225439329779,0.9119489454415968,204.2085088098775,625.9281458057169,686.363144487898,2.271182038665586,0.2742846817639948,0.0044657734917923,0.6531506559641803,0.0,9.0,0.0,0.3079575581717975,0.2916666666666666,0.5833333333333333,0.0,0.0,0.0833333333333333,0.0,0.0416666666666666,0.0,3.2944079384733422,-0.0774829192445795,3.9390898794960254,1.8484860629862376,219.0,0.0,0.3944079384733423
49,O[B-](O)(F)F,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.733125060693073,-0.0820675907421116,4.57999299767298,1.0002083609079047,60.0,0.0,0.8331250606930731
50,CCC(C)[B-](O)(F)F,50,8.0,8.0,4.0,2.0,1.0,122.931,112.851,20.23,1.6567,29.903799999999983,50.0,0.4448346879426547,-0.5528681709928503,1.625,2.0,2.0,11.734212962962964,-4.0625,0.2130749080758786,0.908112232430358,0.4187268480887642,0.8676471157746948,174.6782671515406,361.95217807105456,417.1651948014359,1.9696178041584604,0.434165861688678,0.0049671154284005,0.68318181140158,0.0,8.0,0.0,0.1517551160512056,0.2222222222222222,0.5555555555555557,0.0555555555555555,0.0,0.1111111111111111,0.0,0.0555555555555555,0.0,3.641523159269073,-0.0889368617708359,4.788607352651282,1.6210299894995122,129.0,0.0,0.741523159269073
